NAME	TITLE	SCORE	
APCDD1		0.13788114	
LMBR1		0.13769196	
COX15		0.13758178	
NUP205		0.13755994	
AL583805		0.13754441	
NPIPA1		0.13753659	
SIRT5		0.13753453	
FBXO22		0.1374785	
RRN3P1		0.13742228	
CPQ		0.13732338	
NAPG		0.13711609	
ZNF813		0.13708052	
FAM228B		0.13704652	
EPB41L5		0.13686413	
AL669818		0.13676293	
SLC6A8		0.13672233	
MYNN		0.1367209	
DECR2		0.13640952	
TAF6L		0.13636406	
SREK1		0.13628784	
DHX40		0.13628168	
NBPF11		0.13623989	
MECR		0.13612944	
RNF219		0.13606057	
MCF2L		0.13597186	
MRPS35		0.1359001	
MRPL19		0.13587719	
ATXN2		0.13583367	
SMG1P2		0.13568857	
PQLC3		0.13567793	
THAP9		0.1355911	
STX16		0.13530208	
SASS6		0.1352467	
SNORD99		0.13519947	
RPS8		0.13516374	
C3orf14		0.13515283	
IL17RD		0.13499276	
SMARCD1		0.13486831	
SLC25A14		0.13472193	
FBXO9		0.13470145	
NDUFS3		0.13463265	
ZNF564		0.13463134	
AL020995		0.13454135	
ABCB10		0.13447641	
LIMD1		0.13427629	
AC106873		0.13422808	
PUS1		0.13418557	
RPS3AP12		0.13407613	
POLR3F		0.13406755	
SPATA5		0.13403259	
CHD9		0.13395834	
ST7-OT4_2		0.13393025	
TIMM44		0.13388298	
RSRP1		0.1337614	
EIF3CL		0.133732	
AC018665		0.13364653	
BORA		0.13356619	
ATP8B1		0.13353379	
ZNF670		0.13349918	
LUC7L		0.1334684	
SNORA69		0.13335529	
ANKRD26		0.13312319	
PGBD2		0.1331136	
PRMT9		0.13302362	
ZNF234		0.13299349	
IMPACT		0.13274552	
STAG3L2		0.1326996	
METTL9		0.13269465	
PYROXD1		0.13262494	
VPS50		0.13258582	
NIFK		0.13257013	
VAMP7		0.13256648	
LRRC40		0.13255766	
FAM35A		0.13255109	
GALK2		0.13242938	
CLUAP1		0.13242723	
RPL7AP10		0.13241762	
AL049776		0.13231169	
C1orf109		0.1322923	
API5		0.13212807	
EMG1		0.13212202	
CD44		0.13207246	
AC007016		0.13192436	
REXO5		0.13191333	
STX3		0.13184485	
FAM199X		0.13176957	
PAXIP1		0.13161366	
ZNF209P		0.13156347	
FAM185BP		0.13150375	
KCNIP3		0.1314259	
CLHC1		0.13142478	
TRMT61B		0.13133633	
SCARNA1		0.1312791	
FASTKD2		0.13121736	
RWDD1		0.13115795	
DPH5		0.13115783	
SMIM6		0.13115636	
DKC1		0.13110194	
FAM200A		0.13103305	
PTK2		0.13101944	
CPSF3		0.13101368	
HDAC8		0.13094577	
PIGN		0.13085555	
KYAT3		0.13076954	
HTR7P1		0.13065574	
METTL8		0.13059875	
APPL1		0.13050114	
NOC2L		0.13038382	
ATXN7L1		0.13033593	
C9orf43		0.1302629	
ZKSCAN4		0.13021263	
STX7		0.13004555	
PTMAP2		0.12999831	
NUP58		0.12985404	
IAH1		0.12982735	
MIR597		0.12981464	
RNF170		0.12972611	
NUDT12		0.12970126	
NME1		0.12962864	
SMARCAL1		0.12947518	
DSTYK		0.12935746	
MAP2K6		0.12926114	
AC002350		0.12923083	
SRPK1		0.12915744	
IPO5		0.12915537	
LRRC42		0.12909791	
WDR47		0.12907322	
FUT10		0.12904374	
PMS2P4		0.1289275	
MIR211		0.12890905	
NUP35		0.12890303	
DENR		0.12887502	
RPP30		0.12886888	
INO80		0.12885547	
WDR5B		0.12880734	
ABCF2		0.1287703	
CHP1		0.12876906	
PPIAP22		0.12875491	
WRB		0.12870207	
CEP295		0.12862833	
RIOK1		0.12859425	
AL136133		0.1285609	
TMEM128		0.12849198	
ATG10		0.12836571	
ZDHHC16		0.12816273	
AL359893		0.12815689	
PTPRG-AS1		0.12814783	
TRAPPC12		0.12810215	
FAM89B		0.12809488	
RBM45		0.1280924	
SNX29P1		0.12802386	
CTNND1		0.12791538	
TFAP2A-AS1		0.1278159	
HSDL1		0.12781015	
GTF2IP1		0.12777539	
SLCO4A1		0.12766975	
IMPA1		0.12761383	
EIF1P7		0.12752868	
LPAL2		0.12750481	
VWA8		0.12749724	
GMDS		0.12744655	
NDUFAF7		0.12732838	
NDUFA10		0.12728155	
MED28		0.12723497	
RCAN3		0.12719963	
LRRC41		0.12719479	
CTTNBP2		0.12708955	
GK-AS1		0.12695916	
CBX2		0.12687118	
TMEM138		0.1268438	
TTLL4		0.12683159	
CEPT1		0.12682486	
HERC2P9		0.12682451	
UBE2V1P1		0.12671031	
MTFR1L		0.12656328	
SLC24A1		0.12654994	
RPL37P6		0.12649213	
GNG13		0.12627868	
EIF2B5		0.12623376	
RRH		0.12621547	
HIBADH		0.12611558	
RCOR3		0.12595494	
NVL		0.12594602	
NUP107		0.12591296	
TBC1D20		0.12587236	
MIR181B2		0.12587108	
RWDD4		0.12583257	
WDR77		0.12571558	
CDKAL1		0.12560754	
SUPT3H		0.12556395	
PTRH2		0.12550566	
KANSL1L		0.1253648	
AC001226		0.12531722	
ZC3H12C		0.1252751	
UROD		0.12522462	
EVI5		0.12522106	
RMDN2		0.12497086	
STXBP4		0.12495342	
TBC1D15		0.124810666	
MOSPD1		0.12470188	
POLHP1		0.124660514	
FKTN		0.12455271	
ENO2		0.124536484	
TRAP1		0.12447637	
PEX7		0.124277145	
TYW1		0.124170534	
UBA3		0.12417052	
TLE1		0.12411142	
EGLN1		0.12401412	
AL162258		0.12391186	
PANK2		0.12388397	
METTL17		0.12383992	
JADE3		0.123834394	
NOL10		0.123822965	
PPP1R7		0.12379771	
TIPIN		0.12378319	
LUC7L3		0.12377461	
USP31		0.12375558	
CASKIN1		0.123736575	
FNTA		0.12369317	
PRKRA		0.12366232	
CEP44		0.12365668	
VPS37A		0.12355655	
C12orf29		0.12353128	
HMG20B		0.12343788	
CLCN3		0.12338014	
TEPSIN		0.12333802	
TM2D1		0.123246	
FBL		0.123232454	
GTF2H2		0.123223394	
USP45		0.1232214	
AC023271		0.12315952	
MPHOSPH6		0.12315636	
FBXO42		0.12310479	
ACVR1C		0.12305995	
CPSF7		0.123011224	
USP37		0.12299423	
RPL9		0.12294362	
UBE2N		0.122800395	
AGBL5		0.12276246	
TCHP		0.12273947	
EPOR		0.122550525	
ARRDC4		0.12253548	
PLXNB3		0.12247615	
RPL12P31		0.122466065	
USP33		0.12243774	
SRD5A1		0.1223811	
RB1		0.12230039	
TCP1		0.122296184	
PFKM		0.12222999	
DARS2		0.12217582	
GLO1		0.12206525	
FAM86C2P		0.12206236	
DUT		0.12191314	
STIP1		0.12183074	
ATP5J2P4		0.12173884	
PGBD4		0.121543415	
DIABLO		0.12152551	
RPS3AP5		0.121347524	
FLVCR1		0.121302545	
POLR1D		0.12129214	
AMZ2		0.12122514	
WDR70		0.12122499	
POLH		0.12118614	
VMA21		0.12113903	
PRKCZ-AS1		0.12094638	
MCMDC2		0.120944984	
TFAP4		0.120913945	
LRRC47		0.120906994	
ADGRG2		0.120880105	
SUV39H2		0.12084372	
CCT6P1		0.12079468	
LCMT2		0.120743826	
DDX10		0.12073232	
MTF2		0.12070746	
MIOS		0.12067678	
PCMTD2		0.12064804	
BBS10		0.12060433	
ZNF587B		0.12057522	
DNAJC9		0.1205429	
AC138392		0.120472126	
KIAA1586		0.12044748	
RMND1		0.12037895	
TNFRSF14-AS1		0.120323196	
PABPN1		0.12029596	
ZNF426		0.1202876	
ATP5F1		0.12022113	
ABHD13		0.1201482	
DENND5B		0.12010564	
AC064874		0.12009586	
RPL39		0.12009439	
C9orf147		0.12009074	
RPL23AP17		0.12006489	
MBTPS2		0.119943306	
WDR36		0.11988738	
EXO1		0.119886115	
AL358794		0.119838044	
CEP76		0.119795926	
USP39		0.11973524	
SENP6		0.11971019	
GMPR		0.11968411	
SLC13A4		0.11967707	
ATAD3A		0.1196469	
CCDC18		0.11960304	
TAF1B		0.11948759	
ST13P11		0.119472556	
ZKSCAN1		0.11946308	
RSRC2		0.11945863	
NSUN6		0.11938143	
GEMIN2		0.119318314	
AL662795		0.11930227	
TDP1		0.11925875	
SNORA36B		0.119211406	
TOE1		0.11916485	
CBWD2		0.11911919	
UBA5		0.11908212	
MFN2		0.11886008	
NCKAP1		0.11885008	
SHC2		0.11876555	
RPS7P7		0.11868882	
SLC11A2		0.118682414	
RALGAPA1		0.1185459	
ZNF268		0.11848482	
USP47		0.11843194	
ZNF675		0.11832952	
ASAP2		0.118291326	
TMEM126B		0.11827212	
ABHD8		0.11825999	
SCARNA9		0.11824513	
MORC3		0.118239254	
MIS18A		0.11815032	
CNPY2		0.118135214	
TSNARE1		0.11812122	
RPRD1A		0.118059486	
UBAC2		0.11801191	
GTF2IP23		0.11800985	
HYLS1		0.11796436	
PLCB3		0.11796407	
CDC7		0.1179536	
TMA16		0.11792702	
SNORD94		0.11791467	
PCCB		0.11790358	
SNORA71D		0.11774949	
SNORD63		0.11774478	
DONSON		0.11772656	
TMEM161A		0.117619865	
IL12RB2		0.117416345	
SNX5		0.11729594	
BTBD10		0.11723262	
ARL5A		0.117160246	
GATD1		0.11715062	
RPL5P6		0.11713078	
TSGA10		0.11709884	
C1orf159		0.11707835	
CNOT7		0.117053024	
STXBP3		0.117043234	
RANBP10		0.11692338	
RER1		0.11684879	
METTL12		0.11677071	
RHOT1		0.11656452	
CCDC61		0.116388775	
PRIMPOL		0.11636968	
CYP51A1		0.11633078	
GSK3B		0.11630547	
AC046134		0.1162958	
CARMIL1		0.116290905	
ABR		0.11628601	
NSD3		0.11628084	
ARHGEF9		0.11616352	
ZNF587		0.11604274	
RPL7P11		0.11597096	
RCC2		0.11596923	
OSTM1		0.115967296	
ZNF721		0.1159452	
HDDC2		0.11592321	
MSH5		0.11589954	
TSR1		0.115792006	
RBM17P4		0.11575787	
C1orf27		0.11570555	
RIMKLB		0.11564059	
PTPDC1		0.11557873	
GPR89A		0.11556199	
INTS3		0.11543823	
SBF2-AS1		0.11539798	
AGAP3		0.115378015	
ETV5		0.115293644	
ZSWIM7		0.11519967	
GCNT2		0.115186356	
SNORD6		0.11501962	
MAPK8		0.11499764	
GPSM2		0.114868864	
TDRD3		0.11483926	
UST		0.11478643	
HACD3		0.1147323	
SNORD15A		0.11462867	
COG2		0.11459721	
NPM1P27		0.114514254	
GTF2H5		0.11449597	
TMEM218		0.114339404	
NIF3L1		0.11433277	
EMC1		0.11429479	
ADSL		0.114187084	
PPIL4		0.11414071	
FGGY		0.11413403	
NAT8L		0.114035815	
BAIAP2L1		0.11392474	
TNKS		0.11387015	
ATRN		0.11385583	
ZNF568		0.11384139	
MEN1		0.11379801	
BRCC3		0.11374602	
CRYGS		0.11373369	
AL139132		0.113689065	
EIF2AK4		0.11366374	
SCARNA14		0.11365672	
NEDD1		0.113567136	
ZNRD1ASP		0.113527395	
B9D1		0.113521904	
PSMG1		0.1134733	
RPL7AP31		0.1134291	
VPS8		0.11342167	
WASF1		0.113396205	
SNRPD3		0.11338331	
AL137222		0.11328696	
POLR2H		0.11327467	
AL356235		0.1132521	
SNORA68B		0.11323925	
ZNF259P1		0.11320267	
HBS1L		0.11319406	
RPL23AP48		0.11317878	
KLF15		0.113133945	
CD3EAP		0.11310241	
PRKCE		0.113016024	
SLC19A2		0.112974815	
GPN3		0.11296108	
AC130709		0.11293535	
TMEM97		0.11287682	
USP10		0.11287422	
PTPN11		0.11285111	
TBC1D32		0.11284781	
ZNF222		0.112827584	
FCF1P8		0.112805724	
ILK		0.11270521	
CSE1L		0.1127043	
ARGFXP2		0.11270119	
TRMT61A		0.11270005	
ZNF285		0.11266779	
OTUD3		0.11265278	
RCOR2		0.1126357	
SCMH1		0.11262881	
GSPT1		0.11249871	
SETD4		0.11248693	
TBP		0.112176195	
BMPR2		0.11208222	
ZNF738		0.11207805	
PROZ		0.11201687	
TUBG1P		0.11197531	
LEPROT		0.11196946	
SNAPC1		0.11196653	
SLC29A1		0.11193351	
SLC22A1		0.11189418	
ZNF559-ZNF177		0.11185815	
TAF5		0.111854635	
YARS2		0.11182372	
IPO8		0.11179501	
TOMM20		0.11176493	
PAX3		0.11168324	
RBM19		0.11157672	
TMEM33		0.111531734	
SPDYE21P		0.11152433	
TRMT44		0.111487694	
ZMPSTE24		0.11146937	
ZSCAN9		0.11142043	
DARS		0.1114203	
TUT1		0.11139137	
EOGT		0.1113741	
SLC30A5		0.11137024	
POLE		0.11136922	
MRPL39		0.11128069	
ENO1		0.11124793	
NUP85		0.111213624	
HERC2P2		0.111139394	
ANKLE2		0.111138396	
RIOX2		0.1111195	
LZTR1		0.11102893	
SNORA22C		0.11094354	
CKAP2		0.11092629	
PIK3C2A		0.11089746	
LBX2-AS1		0.11088975	
ZC2HC1A		0.11074085	
DIAPH3		0.11071871	
RCCD1		0.110690184	
STAG2		0.1106882	
MAML3		0.110654235	
RTN4IP1		0.11062484	
RPE		0.11056294	
STPG1		0.11056049	
GOPC		0.1105529	
C17orf78		0.11050486	
ATP6AP1L		0.11049037	
UQCRC2		0.11042092	
HIKESHI		0.110353716	
HMGN3-AS1		0.11034859	
WDPCP		0.110219054	
PPHLN1		0.11016399	
UBE2O		0.110111676	
FAM186B		0.11003617	
GPALPP1		0.11003605	
GON4L		0.11000385	
KANSL2		0.10997905	
WRAP73		0.10994306	
VDAC3		0.10991633	
HSPA8P4		0.10989155	
FMR1		0.10988558	
DNAAF4		0.10986688	
ANKZF1		0.109719895	
RPL10A		0.10971331	
AC004917		0.10965607	
PPAT		0.10964504	
ZNF74		0.10956598	
SCYL3		0.10954578	
ICE2		0.10954577	
ZNF28		0.10953052	
POMK		0.109460846	
ZNF221		0.10938997	
UAP1L1		0.10938793	
RPL34		0.109386526	
IBTK		0.10937855	
IFT88		0.109377	
SUCLA2		0.10933313	
HSF2		0.10932062	
SF3A3		0.10928995	
AC027308		0.10917636	
FZD6		0.109175585	
UBXN8		0.10916085	
FNBP1L		0.10916001	
CR381653		0.1091305	
DIRC2		0.109127365	
SLC27A5		0.10903631	
BCDIN3D		0.109016545	
PDSS2		0.108919516	
ZNF121		0.10884854	
OPA1		0.10877533	
PAN3		0.10875228	
PRCD		0.10874592	
APLF		0.108707905	
SMPDL3A		0.10861988	
TMEM204		0.10859387	
MAP4K3		0.10857018	
FLRT1		0.10856838	
TEX22		0.10854325	
RAB32		0.10844986	
PNCK		0.108394586	
HOOK3		0.10837558	
CPTP		0.108338565	
ORMDL1		0.108293466	
KLHL7		0.10827777	
ZC3H7A		0.10826567	
LAMTOR5		0.10826286	
VPS52		0.10817457	
ERLIN2		0.10813451	
MED23		0.1081253	
UQCRB		0.108034864	
RPS6KA5		0.107917115	
PRKDC		0.10784467	
EDC3		0.10784452	
ANGEL2		0.107833035	
RCHY1		0.10779731	
NPHP1		0.107789375	
SDCCAG8		0.10773734	
FGD4		0.10770422	
MCUR1		0.10769414	
KMT5A		0.10766602	
KRT8P50		0.10762479	
DTYMK		0.10762283	
AC019070		0.107569605	
KDM4A		0.107520945	
RAD51B		0.10745087	
SNRNP35		0.107355975	
PRKCZ		0.10722525	
ZNF681		0.107216746	
SPECC1		0.10717886	
CHD1L		0.10714761	
GMPS		0.107143246	
FAM208A		0.10708167	
ZFP69		0.10703843	
IMMP1L		0.10695371	
SELENOI		0.10686656	
AURKB		0.1068384	
PER3		0.10682717	
SPDYE15P		0.10681566	
MIR133A1HG		0.10674015	
SEH1L		0.10672394	
KIF16B		0.10669015	
ALG10B		0.106679596	
COL24A1		0.106642716	
GNPDA1		0.106638506	
SNORA80A		0.10662996	
EFCAB7		0.10657534	
MYLIP		0.10655467	
PLA2G12A		0.10653633	
YRDC		0.106487006	
COX10		0.10648545	
ZBTB48		0.10648265	
RPS26P28		0.10648123	
RBBP4P4		0.106446125	
ANKRD46		0.1064458	
CERK		0.10644131	
SLC25A27		0.106438436	
RWDD2B		0.10641062	
MIR570		0.10635725	
AC027097		0.10632324	
NRBP2		0.10631971	
WSB1		0.106288776	
LARP4		0.10621301	
DNAJC10		0.10617963	
MSL1		0.10607811	
RPL35AP21		0.10605656	
STX18		0.106000654	
RNF32		0.10588412	
CISD2		0.10586829	
APOPT1		0.10576511	
ZFYVE21		0.10556633	
SMAD4		0.10555376	
PPP1R10		0.105528586	
ZNF670-ZNF695		0.10549985	
TRIM61		0.10541046	
RPS3AP26		0.10539286	
SPDYE6		0.10538869	
SLC2A3P2		0.10538286	
PDCL3P6		0.10537916	
UTP18		0.10536765	
NAT14		0.1053453	
NMD3		0.10533854	
RPL21P106		0.105277434	
CCNF		0.105274886	
ARFIP1		0.105164886	
DIP2B		0.1050005	
GARNL3		0.10493032	
SESN1		0.10490812	
SNORD117		0.10489638	
KIAA1109		0.104896024	
AL672207		0.10486416	
AC107958		0.10485854	
C1orf174		0.10484213	
ZSCAN21		0.10479815	
CTBP2P8		0.10477184	
METTL21A		0.1047631	
DLEU2L		0.10465464	
MVK		0.104590625	
SNORA11F		0.10456913	
AC016394		0.104467094	
AC064852		0.10442803	
RTTN		0.104403496	
IFT80		0.10437308	
SRSF3		0.10436515	
KIF1BP		0.10425647	
ZBTB40		0.10425471	
C11orf74		0.10424098	
AC011591		0.10421456	
PSMD10		0.10420066	
ZRANB2		0.104120575	
CC2D2A		0.104040995	
ZNF471		0.10393213	
DCTN5		0.1038947	
RAD50		0.1038713	
MZT1		0.103764474	
POLR1B		0.10375119	
BTF3L4		0.1037382	
RPS10		0.10372045	
PDCD2		0.10368149	
SLC25A4		0.1036535	
CCNT2		0.10359337	
PPP4R1		0.10354963	
MAK		0.103494585	
PEX11A		0.10343853	
BLOC1S6		0.10336525	
ATAD5		0.10335871	
CCDC58P5		0.10332754	
EP400		0.10331258	
GTPBP8		0.103193715	
FAM213B		0.1030814	
C20orf96		0.103020966	
NBPF20		0.10300847	
MPHOSPH9		0.10296237	
FKBP7		0.10295092	
TTC26		0.10292329	
ADCK5		0.10291469	
PGAM5		0.10279864	
LONP2		0.1027572	
FNTAP2		0.102700315	
DROSHA		0.10266674	
CCNC		0.102625735	
STRADA		0.10253947	
TTC13		0.10251052	
RPL9P7		0.102456994	
SHQ1		0.10244883	
SCLY		0.10240611	
PA2G4		0.102394834	
AASDHPPT		0.10239447	
RNPC3		0.102382734	
ODF2L		0.102344245	
AC025062		0.10234423	
CEP57		0.10227403	
THAP4		0.102257006	
ATP8B2		0.10225646	
ZNF623		0.10223183	
EIF2S3		0.10222083	
CLK1		0.10219378	
TMEM80		0.10219224	
BMPR1A		0.102189265	
DNAJC6		0.10216398	
TANGO6		0.10213599	
AC004945		0.102128394	
TWF1		0.1020925	
ORC2		0.10207779	
PPID		0.10202278	
HMGB1P28		0.10200184	
ACOX3		0.102001116	
PMM2		0.101996236	
HTR2B		0.10199558	
DNAJC27		0.10195813	
PEX3		0.10183517	
POMGNT1		0.101824	
NT5C		0.10180433	
KHDRBS1		0.10178777	
STRIP1		0.10176758	
PNO1		0.10175129	
STK3		0.10171123	
NBAS		0.101708844	
GPM6B		0.101664476	
MGA		0.10163601	
ST3GAL6		0.10162548	
ANKRD13B		0.10152542	
NUP210P3		0.10147849	
BRWD3		0.10147248	
SOX12		0.101433806	
MIR553		0.10139231	
ZNF354B		0.10137974	
RHOQP1		0.101329714	
GK5		0.10130128	
ELP3		0.10122887	
RPL5P35		0.10113501	
SERBP1		0.10113215	
PGRMC2		0.10109369	
MIPOL1		0.101018585	
FRA10AC1		0.10098862	
RALGPS2		0.10093363	
THOC1		0.10092194	
ANKS3		0.100731485	
KDM5B		0.100715816	
HECTD1		0.100713566	
TMTC4		0.1006208	
GAB1		0.10061756	
ALKBH6		0.10059878	
NT5M		0.1005852	
C16orf62		0.10054465	
TMEM91		0.100542426	
RYKP1		0.10048793	
GET4		0.100483306	
PUM2		0.10045957	
SUCLG1		0.100436166	
TGDS		0.10041475	
DENND6A		0.10041096	
DHX15		0.10040385	
SSU72		0.10033832	
NUBPL		0.100328825	
DEPDC1		0.10031205	
SNRPGP4		0.10030999	
SDCBP		0.100257695	
MCAT		0.10021406	
TAPT1		0.10020362	
DDX50		0.10018714	
AP003467		0.10018648	
EIF5B		0.10015957	
PRKAG1		0.100096256	
CLOCK		0.10009085	
ARPP19		0.1000845	
RPL5P1		0.10003875	
UFL1		0.10003465	
JPT1		0.10001295	
CDKN3		0.09996308	
SAMD13		0.09989184	
SNORA47		0.09985287	
IFRD1		0.099825524	
TAF9BP1		0.09982229	
AL513325		0.0997756	
ZNF330		0.099744566	
RPS29P3		0.09973083	
LIPE		0.09971646	
PRKD3		0.099716164	
PDIA2		0.09962341	
FBXW8		0.099564716	
ZNF2		0.099471144	
PSMD1		0.099457584	
ZNF525		0.099449806	
POLR1A		0.09941749	
C17orf80		0.09940938	
AHCYL1		0.099363856	
TDG		0.099360846	
AGPAT5		0.09935534	
SNORA38		0.09930419	
TMEM165		0.09928502	
LYPLA1		0.099273115	
RAD51		0.09922009	
RND3		0.09909768	
IPO4		0.09907805	
CENPCP1		0.09905819	
SPG11		0.09905607	
TBRG4		0.099022046	
ZNF37A		0.09896053	
ACTL6A		0.098936565	
DDX42		0.09884633	
SNORD43		0.09884088	
IPO9		0.098750874	
NBPF1		0.09870368	
ATL2		0.098686256	
STIL		0.09863875	
ZSCAN26		0.09860154	
TYSND1		0.09859346	
EIF4B		0.098567836	
SCP2		0.0985158	
FASTKD3		0.09849236	
C12orf65		0.098473415	
ZC3H15		0.098440155	
LSM8		0.098419935	
SNX16		0.09841579	
FAM45A		0.09839964	
CD27-AS1		0.09837063	
MORC2		0.09835033	
LMAN2L		0.09832995	
TAF4		0.098263234	
RPL5		0.098204456	
COA7		0.09811904	
COQ7		0.098072626	
PITRM1-AS1		0.097995766	
TUBGCP5		0.097980194	
DUSP22		0.09794221	
METTL15		0.09782697	
EIF4A3		0.09780275	
ATPAF1		0.097771175	
AC124069		0.09769861	
TMEM201		0.097681366	
AL365366		0.0976682	
NDUFAF4		0.097659685	
CACHD1		0.0976479	
PIK3CA		0.09764396	
ZNF891		0.09756246	
OTUD6B		0.09755921	
MICD		0.09755831	
TMEM192		0.0975174	
PFKFB2		0.097514555	
KLHL23		0.09750884	
TCERG1		0.09742951	
CNNM3		0.09742048	
RPS3A		0.09735641	
SKP2		0.09732381	
PPT2-EGFL8		0.0972818	
EIF3L		0.09726806	
AGBL2		0.09723814	
FDXR		0.09723582	
MTFR2		0.09712182	
ISY1		0.0971025	
RPL12P32		0.09691107	
ZNF133		0.09687182	
MIR558		0.0968559	
ETF1P1		0.09685107	
MRPS33		0.09682799	
MRPL49		0.09682287	
ASH2L		0.09681581	
RPL30P14		0.096772656	
COMMD1		0.096730515	
TFDP1		0.09672241	
PAXBP1-AS1		0.09666216	
TTC37		0.09664283	
HTD2		0.09663209	
NDUFAF4P1		0.09662966	
TONSL		0.096616186	
AKR7A2		0.09661461	
GTF2E2		0.09655116	
AL138889		0.09651823	
ZNF131		0.096448794	
USP30		0.09641753	
CUL5		0.09637023	
FBF1		0.09636773	
RIF1		0.096361145	
PRPSAP2		0.09628552	
SNX4		0.09624706	
HADHA		0.09624619	
PANK4		0.09623839	
EIF2B4		0.09621791	
UBIAD1		0.0962112	
PPP4R2		0.09617859	
RP9P		0.096133076	
AHI1		0.09609954	
POLR2KP1		0.09609171	
XPO7		0.0960112	
OXSM		0.09599195	
TARBP2		0.095955	
GTF2IP4		0.095934756	
BOP1		0.09587893	
SAC3D1		0.095872924	
RPL7		0.09583155	
PTPRS		0.09581486	
WDR59		0.09579501	
RBMX2P2		0.095655456	
ELP4		0.09564589	
NDUFV3		0.09561486	
TRIP13		0.095594324	
SLC35A5		0.09556882	
TDRP		0.09549005	
KCTD20		0.095445	
RENBP		0.09541449	
HGH1		0.09537902	
FRMD4B		0.09533767	
STMP1		0.09533734	
ZNF547		0.09531535	
ANKRD7		0.09531181	
SNRPF		0.09530773	
BCLAF3		0.095302664	
GNL2		0.09528715	
MRPL45		0.095222	
ZNF717		0.095163636	
DISP1		0.09515011	
AC004967		0.095110945	
RPS18		0.095107354	
IKBKB		0.09510596	
SMC6		0.09509868	
RHBDL2		0.09497174	
USP49		0.0949165	
OLA1		0.09491126	
YBEY		0.09483122	
MFF		0.09483016	
DDX39B		0.09480153	
ATXN3		0.094775625	
DPY30		0.09474125	
LIN37		0.09473458	
SLC35E2B		0.094712846	
NLE1		0.094663024	
CD44-AS1		0.09465779	
ZNF114		0.09460941	
HNRNPA2B1		0.09460897	
ADAMTS19		0.09459905	
MIR621		0.094569	
MFSD3		0.09453796	
RPL7P45		0.09452765	
MED19		0.09438775	
EXOSC9		0.09431489	
NDUFAF5		0.09429606	
RBBP9		0.0942862	
DIS3		0.094262555	
ABRAXAS1		0.09425893	
PIAS2		0.094236694	
NAA30		0.09422652	
KATNA1		0.09416648	
CHAF1A		0.094165064	
ARL2BP		0.09415037	
KIAA0895		0.09406992	
ADAL		0.09404935	
RPS29P19		0.094019935	
RPL12P27		0.094019	
HSPD1P1		0.0940061	
DDX12P		0.09400493	
CCNDBP1		0.09398307	
CASP8AP2		0.09397972	
SNORD9		0.09391518	
GGPS1		0.093911916	
LINC02076		0.093866654	
SDHAP1		0.093856916	
AGO4		0.09384829	
TAF11		0.093841426	
ERCC8		0.09374492	
SNORA5		0.09373014	
CEP192		0.093688264	
GCNT7		0.09365725	
IDH3B		0.09363878	
HIST1H4C		0.09363179	
SLC18B1		0.09361578	
CEP85		0.0936152	
EMC2		0.09358867	
WDR78		0.093572825	
AL353625		0.09357111	
FOXJ3		0.09348785	
TMCO6		0.09346391	
MSRB2		0.09343356	
ZNF66		0.093431495	
ADPRHL1		0.093425356	
WARS2		0.09340563	
BBS2		0.093362994	
ZNF302		0.09329446	
ZNF181		0.09323535	
SENP2		0.093211025	
MAGOH		0.09319756	
ACADSB		0.09315082	
MTA1		0.093137	
ERBB3		0.09313485	
RPL7P16		0.09311704	
NAA20		0.093095735	
TFCP2		0.09307019	
PRKD1		0.09305813	
ZNF419		0.093041845	
AC027307		0.09303764	
TMEM87A		0.09292252	
WDR4		0.09290976	
PABPC4		0.09288961	
NCL		0.09283976	
AC079328		0.092820525	
TMEM191A		0.09280334	
FIGN		0.09280272	
ESCO2		0.09278771	
GMNN		0.0927755	
CMTM4		0.09277259	
MTMR10		0.092769355	
SPAST		0.09275741	
TXNL4A		0.09275693	
INTS13		0.09272598	
ZNF146		0.092709705	
COQ3		0.0926569	
FBXO28		0.092637084	
NUDT13		0.09255797	
PRDM10		0.09252667	
SMN1		0.09250619	
ZNF250		0.09245559	
CTAGE3P		0.092445165	
MIR635		0.09241852	
ERMP1		0.0924027	
KPNA4		0.09238961	
UNG		0.092368804	
ARVCF		0.09234453	
RPS3AP49		0.09231964	
TRNAU1AP		0.09231427	
PUM1		0.09229249	
ZFC3H1		0.09228728	
PIK3CD		0.09227932	
AC004898		0.09225191	
CCT6A		0.09222028	
WEE1		0.09220007	
RNU1-13P		0.09209545	
GCDH		0.09204838	
DYNC2LI1		0.09203033	
MTMR2		0.09201321	
STX2		0.091929145	
ZNF527		0.0917984	
DEPDC5		0.09178723	
DZIP1L		0.09177005	
ZNF195		0.09173662	
RPS3AP34		0.09173652	
VIRMA		0.091726005	
C8orf44		0.09172065	
LBHD1		0.09167339	
ENGASE		0.0916575	
NF1		0.0916508	
EXOC1		0.091602854	
RRP8		0.09159409	
VPS54		0.09156471	
CLCN7		0.09155564	
XPO5		0.09153914	
ETFDH		0.091533154	
SIRT4		0.09148002	
SLC38A9		0.09138892	
ACAD11		0.09129411	
HNRNPDL		0.091252215	
C17orf53		0.09115774	
AAAS		0.091131434	
CCAR1		0.091046266	
BAIAP2-AS1		0.091018036	
BIRC6		0.09101535	
FSCN2		0.09100536	
ST3GAL3		0.09091928	
C20orf194		0.09091521	
POLR3H		0.090877086	
ZNF571-AS1		0.090847805	
